candidateId, stateId, hasChief, percentageStatePopulation,  wonState, percentageStateVotes, credibility, stubbornness, won, percentageVotes, changedBelief, sameBelief, nChiefs, percentageCandidatePopulation
candidate_0, Alaska, true, 13, false, 20, 99, 49, false, 45, true, false, 5, 100,
candidate_0, California, true, 21, false, 12, 99, 49, false, 45, false, true, 5, 100,
candidate_0, Florida, true, 27, true, 50, 99, 49, false, 45, true, false, 5, 100,
candidate_0, Hawaii, true, 16, true, 66, 99, 49, false, 45, true, false, 5, 100,
candidate_0, Kansas, true, 21, true, 50, 99, 49, false, 45, true, false, 5, 100,
candidate_1, Alaska, false, 13, true, 60, 81, 89, true, 45, unknown, false, 0, 0,
candidate_1, California, false, 21, true, 62, 81, 89, true, 45, unknown, false, 0, 0,
candidate_1, Florida, false, 27, false, 30, 81, 89, true, 45, unknown, false, 0, 0,
candidate_1, Hawaii, false, 16, false, 33, 81, 89, true, 45, unknown, false, 0, 0,
candidate_1, Kansas, false, 21, false, 50, 81, 89, true, 45, unknown, false, 0, 0,
candidate_0, Alaska, false, 22, false, 28, 77, 19, true, 48, unknown, false, 3, 58,
candidate_0, California, true, 19, true, 83, 77, 19, true, 48, false, true, 3, 58,
candidate_0, Florida, true, 22, true, 42, 77, 19, true, 48, true, false, 3, 58,
candidate_0, Hawaii, false, 19, true, 50, 77, 19, true, 48, unknown, false, 3, 58,
candidate_0, Kansas, true, 16, false, 40, 77, 19, true, 48, true, false, 3, 58,
candidate_1, Alaska, true, 22, false, 14, 92, 74, false, 48, false, false, 2, 41,
candidate_1, California, false, 19, false, 0, 92, 74, false, 48, unknown, false, 2, 41,
candidate_1, Florida, false, 22, false, 28, 92, 74, false, 48, unknown, false, 2, 41,
candidate_1, Hawaii, true, 19, false, 50, 92, 74, false, 48, true, false, 2, 41,
candidate_1, Kansas, false, 16, false, 20, 92, 74, false, 48, unknown, false, 2, 41,
candidate_0, Alaska, true, 15, false, 40, 65, 88, false, 54, true, false, 4, 78,
candidate_0, California, true, 18, false, 16, 65, 88, false, 54, false, false, 4, 78,
candidate_0, Florida, true, 15, true, 80, 65, 88, false, 54, false, true, 4, 78,
candidate_0, Hawaii, true, 30, false, 30, 65, 88, false, 54, true, true, 4, 78,
candidate_0, Kansas, false, 21, false, 14, 65, 88, false, 54, unknown, false, 4, 78,
candidate_1, Alaska, false, 15, true, 60, 79, 52, true, 54, unknown, false, 1, 21,
candidate_1, California, false, 18, true, 83, 79, 52, true, 54, unknown, false, 1, 21,
candidate_1, Florida, false, 15, false, 20, 79, 52, true, 54, unknown, true, 1, 21,
candidate_1, Hawaii, false, 30, true, 70, 79, 52, true, 54, unknown, true, 1, 21,
candidate_1, Kansas, true, 21, false, 28, 79, 52, true, 54, true, false, 1, 21,
candidate_0, Alaska, true, 17, false, 0, 73, 16, false, 61, true, false, 4, 79,
candidate_0, California, true, 20, false, 12, 73, 16, false, 61, true, false, 4, 79,
candidate_0, Florida, false, 20, false, 12, 73, 16, false, 61, unknown, false, 4, 79,
candidate_0, Hawaii, true, 15, false, 33, 73, 16, false, 61, true, true, 4, 79,
candidate_0, Kansas, true, 25, false, 20, 73, 16, false, 61, true, false, 4, 79,
candidate_1, Alaska, false, 17, true, 71, 83, 5, true, 61, unknown, false, 1, 20,
candidate_1, California, false, 20, true, 62, 83, 5, true, 61, unknown, true, 1, 20,
candidate_1, Florida, true, 20, true, 75, 83, 5, true, 61, true, false, 1, 20,
candidate_1, Hawaii, false, 15, false, 33, 83, 5, true, 61, unknown, false, 1, 20,
candidate_1, Kansas, false, 25, true, 60, 83, 5, true, 61, unknown, false, 1, 20,
candidate_0, Alaska, false, 15, true, 83, 97, 60, true, 58, unknown, true, 2, 41,
candidate_0, California, true, 20, true, 50, 97, 60, true, 58, true, false, 2, 41,
candidate_0, Florida, false, 20, false, 37, 97, 60, true, 58, unknown, false, 2, 41,
candidate_0, Hawaii, false, 23, true, 55, 97, 60, true, 58, unknown, false, 2, 41,
candidate_0, Kansas, true, 20, true, 75, 97, 60, true, 58, true, true, 2, 41,
candidate_1, Alaska, true, 15, false, 16, 71, 2, false, 58, true, false, 3, 58,
candidate_1, California, false, 20, false, 50, 71, 2, false, 58, unknown, false, 3, 58,
candidate_1, Florida, true, 20, true, 50, 71, 2, false, 58, false, false, 3, 58,
candidate_1, Hawaii, true, 23, false, 22, 71, 2, false, 58, false, false, 3, 58,
candidate_1, Kansas, false, 20, false, 25, 71, 2, false, 58, unknown, false, 3, 58,
candidate_0, Alaska, true, 17, true, 42, 96, 34, true, 60, true, false, 1, 17,
candidate_0, California, false, 19, true, 50, 96, 34, true, 60, unknown, false, 1, 17,
candidate_0, Florida, false, 24, true, 80, 96, 34, true, 60, unknown, false, 1, 17,
candidate_0, Hawaii, false, 19, true, 62, 96, 34, true, 60, unknown, false, 1, 17,
candidate_0, Kansas, false, 19, true, 62, 96, 34, true, 60, unknown, false, 1, 17,
candidate_1, Alaska, false, 17, false, 28, 67, 34, false, 60, unknown, false, 4, 82,
candidate_1, California, true, 19, false, 25, 67, 34, false, 60, false, false, 4, 82,
candidate_1, Florida, true, 24, false, 20, 67, 34, false, 60, true, false, 4, 82,
candidate_1, Hawaii, true, 19, false, 37, 67, 34, false, 60, true, false, 4, 82,
candidate_1, Kansas, true, 19, false, 37, 67, 34, false, 60, true, true, 4, 82,
candidate_0, Alaska, false, 18, false, 28, 99, 79, true, 51, unknown, false, 3, 59,
candidate_0, California, true, 24, true, 88, 99, 79, true, 51, true, true, 3, 59,
candidate_0, Florida, false, 21, true, 62, 99, 79, true, 51, unknown, false, 3, 59,
candidate_0, Hawaii, true, 13, true, 40, 99, 79, true, 51, true, false, 3, 59,
candidate_0, Kansas, true, 21, false, 25, 99, 79, true, 51, false, false, 3, 59,
candidate_1, Alaska, true, 18, false, 28, 97, 72, false, 51, false, false, 2, 40,
candidate_1, California, false, 24, false, 0, 97, 72, false, 51, unknown, false, 2, 40,
candidate_1, Florida, true, 21, false, 25, 97, 72, false, 51, false, false, 2, 40,
candidate_1, Hawaii, false, 13, false, 40, 97, 72, false, 51, unknown, false, 2, 40,
candidate_1, Kansas, false, 21, false, 37, 97, 72, false, 51, unknown, true, 2, 40,
candidate_0, Alaska, true, 17, false, 28, 80, 21, true, 35, false, true, 5, 100,
candidate_0, California, true, 20, true, 62, 80, 21, true, 35, true, false, 5, 100,
candidate_0, Florida, true, 25, false, 40, 80, 21, true, 35, false, false, 5, 100,
candidate_0, Hawaii, true, 17, false, 14, 80, 21, true, 35, false, false, 5, 100,
candidate_0, Kansas, true, 17, false, 28, 80, 21, true, 35, true, false, 5, 100,
candidate_1, Alaska, false, 17, false, 14, 92, 91, false, 35, unknown, false, 0, 0,
candidate_1, California, false, 20, false, 12, 92, 91, false, 35, unknown, false, 0, 0,
candidate_1, Florida, false, 25, false, 20, 92, 91, false, 35, unknown, false, 0, 0,
candidate_1, Hawaii, false, 17, true, 57, 92, 91, false, 35, unknown, true, 0, 0,
candidate_1, Kansas, false, 17, true, 71, 92, 91, false, 35, unknown, false, 0, 0,
candidate_0, Alaska, true, 18, false, 0, 90, 85, false, 53, false, false, 1, 18,
candidate_0, California, false, 23, false, 0, 90, 85, false, 53, unknown, false, 1, 18,
candidate_0, Florida, false, 20, true, 55, 90, 85, false, 53, unknown, false, 1, 18,
candidate_0, Hawaii, false, 20, true, 44, 90, 85, false, 53, unknown, false, 1, 18,
candidate_0, Kansas, false, 16, false, 28, 90, 85, false, 53, unknown, false, 1, 18,
candidate_1, Alaska, false, 18, true, 75, 99, 45, true, 53, unknown, false, 4, 81,
candidate_1, California, true, 23, true, 70, 99, 45, true, 53, true, false, 4, 81,
candidate_1, Florida, true, 20, false, 33, 99, 45, true, 53, false, false, 4, 81,
candidate_1, Hawaii, true, 20, false, 44, 99, 45, true, 53, false, false, 4, 81,
candidate_1, Kansas, true, 16, true, 42, 99, 45, true, 53, false, false, 4, 81,
candidate_0, Alaska, true, 14, true, 60, 98, 34, true, 64, true, true, 4, 85,
candidate_0, California, false, 14, true, 80, 98, 34, true, 64, unknown, false, 4, 85,
candidate_0, Florida, true, 23, true, 75, 98, 34, true, 64, true, false, 4, 85,
candidate_0, Hawaii, true, 20, true, 71, 98, 34, true, 64, true, false, 4, 85,
candidate_0, Kansas, true, 26, true, 44, 98, 34, true, 64, true, false, 4, 85,
candidate_1, Alaska, false, 14, false, 40, 75, 25, false, 64, unknown, false, 1, 14,
candidate_1, California, true, 14, false, 20, 75, 25, false, 64, true, false, 1, 14,
candidate_1, Florida, false, 23, false, 25, 75, 25, false, 64, unknown, false, 1, 14,
candidate_1, Hawaii, false, 20, false, 14, 75, 25, false, 64, unknown, false, 1, 14,
candidate_1, Kansas, false, 26, false, 44, 75, 25, false, 64, unknown, false, 1, 14,
candidate_0, Alaska, true, 18, false, 0, 84, 95, false, 51, false, true, 3, 57,
candidate_0, California, false, 24, false, 12, 84, 95, false, 51, unknown, true, 3, 57,
candidate_0, Florida, true, 18, false, 16, 84, 95, false, 51, false, false, 3, 57,
candidate_0, Hawaii, false, 18, false, 33, 84, 95, false, 51, unknown, false, 3, 57,
candidate_0, Kansas, true, 21, false, 14, 84, 95, false, 51, false, false, 3, 57,
candidate_1, Alaska, false, 18, true, 66, 90, 53, true, 51, unknown, false, 2, 42,
candidate_1, California, true, 24, true, 50, 90, 53, true, 51, false, false, 2, 42,
candidate_1, Florida, false, 18, false, 33, 90, 53, true, 51, unknown, false, 2, 42,
candidate_1, Hawaii, true, 18, true, 50, 90, 53, true, 51, true, true, 2, 42,
candidate_1, Kansas, false, 21, true, 57, 90, 53, true, 51, unknown, false, 2, 42,
candidate_0, Alaska, true, 14, false, 40, 73, 10, true, 55, true, false, 2, 35,
candidate_0, California, true, 20, true, 57, 73, 10, true, 55, false, false, 2, 35,
candidate_0, Florida, false, 17, true, 83, 73, 10, true, 55, unknown, true, 2, 35,
candidate_0, Hawaii, false, 23, true, 50, 73, 10, true, 55, unknown, false, 2, 35,
candidate_0, Kansas, false, 23, true, 50, 73, 10, true, 55, unknown, false, 2, 35,
candidate_1, Alaska, false, 14, true, 60, 94, 64, false, 55, unknown, false, 3, 64,
candidate_1, California, false, 20, false, 42, 94, 64, false, 55, unknown, false, 3, 64,
candidate_1, Florida, true, 17, false, 0, 94, 64, false, 55, false, false, 3, 64,
candidate_1, Hawaii, true, 23, false, 37, 94, 64, false, 55, true, false, 3, 64,
candidate_1, Kansas, true, 23, false, 37, 94, 64, false, 55, true, false, 3, 64,
candidate_0, Alaska, true, 20, false, 33, 84, 50, true, 47, false, false, 2, 40,
candidate_0, California, false, 18, true, 50, 84, 50, true, 47, unknown, false, 2, 40,
candidate_0, Florida, false, 18, false, 50, 84, 50, true, 47, unknown, true, 2, 40,
candidate_0, Hawaii, true, 20, true, 55, 84, 50, true, 47, true, true, 2, 40,
candidate_0, Kansas, false, 22, true, 50, 84, 50, true, 47, unknown, false, 2, 40,
candidate_1, Alaska, false, 20, false, 33, 82, 82, false, 47, unknown, false, 3, 59,
candidate_1, California, true, 18, false, 12, 82, 82, false, 47, false, false, 3, 59,
candidate_1, Florida, true, 18, false, 0, 82, 82, false, 47, false, false, 3, 59,
candidate_1, Hawaii, false, 20, false, 33, 82, 82, false, 47, unknown, false, 3, 59,
candidate_1, Kansas, true, 22, false, 40, 82, 82, false, 47, true, false, 3, 59,
candidate_0, Alaska, true, 23, true, 66, 90, 57, true, 53, true, false, 3, 66,
candidate_0, California, false, 17, false, 28, 90, 57, true, 53, unknown, false, 3, 66,
candidate_0, Florida, false, 15, true, 50, 90, 57, true, 53, unknown, true, 3, 66,
candidate_0, Hawaii, true, 23, true, 77, 90, 57, true, 53, true, false, 3, 66,
candidate_0, Kansas, true, 20, true, 37, 90, 57, true, 53, true, true, 3, 66,
candidate_1, Alaska, false, 23, false, 11, 89, 54, false, 53, unknown, false, 2, 33,
candidate_1, California, true, 17, true, 42, 89, 54, false, 53, false, false, 2, 33,
candidate_1, Florida, true, 15, false, 50, 89, 54, false, 53, false, true, 2, 33,
candidate_1, Hawaii, false, 23, false, 22, 89, 54, false, 53, unknown, false, 2, 33,
candidate_1, Kansas, false, 20, false, 37, 89, 54, false, 53, unknown, true, 2, 33,
candidate_0, Alaska, false, 21, true, 50, 93, 53, false, 55, unknown, false, 2, 26,
candidate_0, California, false, 26, false, 30, 93, 53, false, 55, unknown, false, 2, 26,
candidate_0, Florida, true, 13, false, 20, 93, 53, false, 55, false, false, 2, 26,
candidate_0, Hawaii, false, 26, false, 20, 93, 53, false, 55, unknown, false, 2, 26,
candidate_0, Kansas, true, 13, true, 60, 93, 53, false, 55, true, false, 2, 26,
candidate_1, Alaska, true, 21, false, 25, 97, 35, true, 55, true, false, 3, 73,
candidate_1, California, true, 26, true, 60, 97, 35, true, 55, true, true, 3, 73,
candidate_1, Florida, false, 13, true, 80, 97, 35, true, 55, unknown, false, 3, 73,
candidate_1, Hawaii, true, 26, true, 70, 97, 35, true, 55, true, true, 3, 73,
candidate_1, Kansas, false, 13, false, 40, 97, 35, true, 55, unknown, true, 3, 73,
candidate_0, Alaska, false, 15, false, 20, 98, 95, false, 46, unknown, false, 2, 50,
candidate_0, California, true, 31, false, 40, 98, 95, false, 46, true, false, 2, 50,
candidate_0, Florida, false, 15, false, 40, 98, 95, false, 46, unknown, true, 2, 50,
candidate_0, Hawaii, true, 18, true, 50, 98, 95, false, 46, false, true, 2, 50,
candidate_0, Kansas, false, 18, true, 66, 98, 95, false, 46, unknown, false, 2, 50,
candidate_1, Alaska, true, 15, true, 80, 94, 38, true, 46, true, true, 3, 50,
candidate_1, California, false, 31, true, 50, 94, 38, true, 46, unknown, false, 3, 50,
candidate_1, Florida, true, 15, true, 60, 94, 38, true, 46, false, false, 3, 50,
candidate_1, Hawaii, false, 18, false, 33, 94, 38, true, 46, unknown, false, 3, 50,
candidate_1, Kansas, true, 18, false, 16, 94, 38, true, 46, false, false, 3, 50,
candidate_0, Alaska, true, 27, false, 33, 63, 6, false, 36, true, false, 4, 78,
candidate_0, California, true, 15, false, 20, 63, 6, false, 36, true, false, 4, 78,
candidate_0, Florida, true, 21, false, 28, 63, 6, false, 36, true, false, 4, 78,
candidate_0, Hawaii, true, 15, true, 60, 63, 6, false, 36, true, false, 4, 78,
candidate_0, Kansas, false, 21, false, 14, 63, 6, false, 36, unknown, true, 4, 78,
candidate_1, Alaska, false, 27, false, 33, 66, 43, false, 36, unknown, false, 1, 21,
candidate_1, California, false, 15, false, 40, 66, 43, false, 36, unknown, false, 1, 21,
candidate_1, Florida, false, 21, false, 28, 66, 43, false, 36, unknown, true, 1, 21,
candidate_1, Hawaii, false, 15, false, 20, 66, 43, false, 36, unknown, true, 1, 21,
candidate_1, Kansas, true, 21, false, 42, 66, 43, false, 36, true, false, 1, 21,
candidate_0, Alaska, false, 21, true, 85, 97, 39, true, 60, unknown, false, 1, 24,
candidate_0, California, true, 24, true, 50, 97, 39, true, 60, true, false, 1, 24,
candidate_0, Florida, false, 15, true, 40, 97, 39, true, 60, unknown, false, 1, 24,
candidate_0, Hawaii, false, 18, true, 50, 97, 39, true, 60, unknown, true, 1, 24,
candidate_0, Kansas, false, 21, true, 71, 97, 39, true, 60, unknown, false, 1, 24,
candidate_1, Alaska, true, 21, false, 0, 66, 79, false, 60, true, false, 4, 75,
candidate_1, California, false, 24, false, 12, 66, 79, false, 60, unknown, false, 4, 75,
candidate_1, Florida, true, 15, false, 40, 66, 79, false, 60, true, false, 4, 75,
candidate_1, Hawaii, true, 18, false, 50, 66, 79, false, 60, false, false, 4, 75,
candidate_1, Kansas, true, 21, false, 14, 66, 79, false, 60, true, false, 4, 75,
candidate_0, Alaska, false, 19, true, 71, 78, 28, false, 44, unknown, false, 3, 61,
candidate_0, California, true, 25, false, 44, 78, 28, false, 44, true, true, 3, 61,
candidate_0, Florida, true, 22, false, 37, 78, 28, false, 44, false, true, 3, 61,
candidate_0, Hawaii, true, 13, true, 40, 78, 28, false, 44, true, true, 3, 61,
candidate_0, Kansas, false, 19, false, 14, 78, 28, false, 44, unknown, false, 3, 61,
candidate_1, Alaska, true, 19, false, 14, 70, 66, true, 44, true, false, 2, 38,
candidate_1, California, false, 25, true, 55, 70, 66, true, 44, unknown, false, 2, 38,
candidate_1, Florida, false, 22, true, 50, 70, 66, true, 44, unknown, false, 2, 38,
candidate_1, Hawaii, false, 13, false, 40, 70, 66, true, 44, unknown, false, 2, 38,
candidate_1, Kansas, true, 19, true, 57, 70, 66, true, 44, false, false, 2, 38,
candidate_0, Alaska, true, 18, true, 100, 76, 51, true, 57, false, false, 3, 48,
candidate_0, California, true, 15, true, 40, 76, 51, true, 57, false, false, 3, 48,
candidate_0, Florida, false, 21, true, 57, 76, 51, true, 57, unknown, false, 3, 48,
candidate_0, Hawaii, false, 30, true, 40, 76, 51, true, 57, unknown, false, 3, 48,
candidate_0, Kansas, true, 15, true, 60, 76, 51, true, 57, true, false, 3, 48,
candidate_1, Alaska, false, 18, false, 0, 71, 39, false, 57, unknown, false, 2, 51,
candidate_1, California, false, 15, false, 40, 71, 39, false, 57, unknown, false, 2, 51,
candidate_1, Florida, true, 21, false, 28, 71, 39, false, 57, false, false, 2, 51,
candidate_1, Hawaii, true, 30, false, 30, 71, 39, false, 57, true, false, 2, 51,
candidate_1, Kansas, false, 15, false, 20, 71, 39, false, 57, unknown, false, 2, 51,
candidate_0, Alaska, false, 22, true, 57, 87, 69, true, 41, unknown, true, 2, 32,
candidate_0, California, true, 16, true, 40, 87, 69, true, 41, true, false, 2, 32,
candidate_0, Florida, false, 29, true, 44, 87, 69, true, 41, unknown, false, 2, 32,
candidate_0, Hawaii, true, 16, false, 20, 87, 69, true, 41, false, false, 2, 32,
candidate_0, Kansas, false, 16, false, 40, 87, 69, true, 41, unknown, false, 2, 32,
candidate_1, Alaska, true, 22, false, 28, 78, 24, false, 41, true, false, 3, 67,
candidate_1, California, false, 16, false, 40, 78, 24, false, 41, unknown, false, 3, 67,
candidate_1, Florida, true, 29, false, 22, 78, 24, false, 41, false, false, 3, 67,
candidate_1, Hawaii, false, 16, false, 40, 78, 24, false, 41, unknown, false, 3, 67,
candidate_1, Kansas, true, 16, false, 20, 78, 24, false, 41, true, false, 3, 67,
candidate_0, Alaska, false, 18, false, 40, 79, 30, true, 51, unknown, false, 2, 40,
candidate_0, California, true, 18, true, 80, 79, 30, true, 51, false, false, 2, 40,
candidate_0, Florida, false, 22, false, 33, 79, 30, true, 51, unknown, false, 2, 40,
candidate_0, Hawaii, true, 22, true, 50, 79, 30, true, 51, true, false, 2, 40,
candidate_0, Kansas, false, 18, true, 60, 79, 30, true, 51, unknown, false, 2, 40,
candidate_1, Alaska, true, 18, true, 60, 93, 79, false, 51, false, false, 3, 59,
candidate_1, California, false, 18, false, 20, 93, 79, false, 51, unknown, true, 3, 59,
candidate_1, Florida, true, 22, true, 50, 93, 79, false, 51, true, false, 3, 59,
candidate_1, Hawaii, false, 22, false, 50, 93, 79, false, 51, unknown, false, 3, 59,
candidate_1, Kansas, true, 18, false, 40, 93, 79, false, 51, false, false, 3, 59,
